ingredient,food_description,ingredient_iD,carbs,cholesterol,fiber,calories,protein,sugar,monosaturated_fat,polysaturated_fat,saturated_fat,sodium
GINKGO NUTS,"GINKGO NUTS,DRIED",12128,72.45,0,0.0,348,10.35,0.0,0.739,0.737,0.381,13
GINKGO NUTS,"GINKGO NUTS,CANNED",12129,22.1,0,9.300000191,111,2.29,0.0,0.599,0.597,0.309,307
HICKORYNUTS,"HICKORYNUTS,DRIED",12130,18.25,0,6.400000095,657,12.72,0.0,32.611,21.886,7.038,1
MACADAMIA NUTS,"MACADAMIA NUTS,RAW",12131,13.82,0,8.600000381,718,7.91,4.570000172,58.877,1.502,12.061,5
MACADAMIA NUTS,"MACADAMIA NUTS,DRY RSTD,WO/SALT",12132,13.38,0,8.0,718,7.79,4.139999866,59.275,1.498,11.947,4
MIXED NUTS,"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT",12135,25.35,0,9.0,594,17.3,0.0,31.395,10.768,6.899,12
MIXED NUTS,"MIXED NUTS,OIL RSTD,W/PNUTS,WO/SALT",12137,21.41,0,9.899999619,617,16.76,0.0,31.695,13.299,8.725,11
MIXED NUTS,"MIXED NUTS,OIL RSTD,WO/PNUTS,WO/SALT",12138,22.27,0,5.5,615,15.52,0.0,33.137,11.449,9.087,11
FORMULATED,"FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT",12140,23.68,0,5.199999809,622,13.82,0.0,23.545,22.714,8.701,505
No Category,PECANS,12142,13.86,0,9.600000381,691,9.17,3.970000029,40.801,21.614,6.18,0
PECANS,"PECANS,DRY RSTD,WO/SALT",12143,13.55,0,9.399999619,710,9.5,4.059999943,43.957,20.572,6.283,1
PECANS,"PECANS,OIL RSTD,WO/SALT",12144,13.01,0,9.5,715,9.2,3.970000029,40.97,23.584,7.238,1
PILINUTS-CANARYTREE,"PILINUTS-CANARYTREE,DRIED",12145,3.98,0,0.0,719,10.8,0.0,37.229,7.605,31.184,3
NUTS,"NUTS,PINE NUTS,DRIED",12147,13.08,0,3.700000048,673,13.69,3.589999914,18.764,34.071,4.899,2
PINE NUTS,"PINE NUTS,PINYON,DRIED",12149,19.3,0,10.69999981,629,11.57,0.0,22.942,25.668,9.377,72
PISTACHIO NUTS,"PISTACHIO NUTS,RAW",12151,27.97,0,10.30000019,557,20.61,7.639999866,23.319,13.455,5.44,1
PISTACHIO NUTS,"PISTACHIO NUTS,DRY RSTD,WO/SALT",12152,27.65,0,10.30000019,571,21.35,7.809999943,24.216,13.899,5.555,10
WALNUTS,"WALNUTS,BLACK,DRIED",12154,9.91,0,6.800000191,618,24.06,1.100000024,15.004,35.077,3.368,2
WALNUTS,"WALNUTS,ENGLISH",12155,13.71,0,6.699999809,654,15.23,2.609999895,8.933,47.174,6.126,2
BREADFRUIT SEEDS,"BREADFRUIT SEEDS,ROASTED",12158,40.1,0,6.0,207,6.2,0.0,0.344,1.438,0.729,28
COTTONSEED KRNLS,"COTTONSEED KRNLS,RSTD (GLANDLESS)",12160,21.9,0,5.5,506,32.59,0.0,6.919,18.068,9.699,25
PUMPKIN&SQUASH SEEDS,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT",12163,53.75,0,0.0,446,18.55,0.0,6.032,8.844,3.67,18
SESAME BUTTER,"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)",12166,21.19,0,9.300000191,595,17.0,0.49000001,20.302,23.564,7.529,115
CHESTNUTS,"CHESTNUTS,EUROPEAN,RSTD",12167,52.96,0,5.099999905,245,3.17,10.60000038,0.759,0.869,0.414,2
SESAME BUTTER,"SESAME BUTTER,PASTE",12169,24.05,0,5.5,586,18.08,0.0,19.209,22.296,7.124,12
SESAME FLOUR,"SESAME FLOUR,HIGH-FAT",12170,26.62,0,0.0,526,30.78,0.0,14.01,16.261,5.196,41
SESAME BUTTER,"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS",12171,17.89,0,9.300000191,607,17.95,0.0,21.313,24.737,7.904,1
WATERMELON SD KRNLS,"WATERMELON SD KRNLS,DRIED",12174,15.31,0,0.0,557,28.33,0.0,7.407,28.094,9.779,99
CHESTNUTS,"CHESTNUTS,JAPANESE,DRIED",12175,81.43,0,0.0,360,5.25,0.0,0.65,0.322,0.183,34
COCONUT MILK,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)",12176,5.58,0,0.0,202,1.61,0.0,0.885,0.228,18.445,12
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),CRMD",12177,21.52,0,0.0,684,5.3,0.0,2.939,0.756,61.257,37
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED",12179,47.67,0,4.5,501,2.88,43.16999817,1.51,0.388,31.468,262
SISYMBRIUM SP. SEEDS,"SISYMBRIUM SP. SEEDS,WHL,DRIED",12193,58.26,0,0.0,318,12.14,0.0,1.486,2.023,0.902,92
ALMOND BUTTER,"ALMOND BUTTER,PLN,WO/SALT",12195,21.22,0,3.700000048,633,15.08,0.0,38.374,12.402,5.602,11
SESAME BUTTER,"SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS",12198,26.19,0,9.300000191,570,17.81,0.0,18.127,21.039,6.722,74
FORMULATED,"FORMULATED,WHEAT-BASED,FLAV,MACADAMIA FLAV,WO/SALT",12199,27.91,0,5.199999809,619,11.19,0.0,23.521,21.867,8.482,47
FORMULATED,"FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT",12200,20.79,0,5.199999809,647,13.11,0.0,25.722,24.284,9.37,91
SESAME SD KRNLS,"SESAME SD KRNLS,DRIED (DECORT)",12201,11.73,0,11.60000038,631,20.45,0.479999989,23.924,25.491,9.055,47
CHESTNUTS,"CHESTNUTS,JAPANESE,RAW",12202,34.91,0,0.0,154,2.25,0.0,0.278,0.138,0.078,14
CHESTNUTS,"CHESTNUTS,JAPANESE,BLD&STMD",12203,12.64,0,0.0,56,0.82,0.0,0.101,0.05,0.028,5
CHESTNUTS,"CHESTNUTS,JAPANESE,RSTD",12204,45.13,0,0.0,201,2.97,0.0,0.419,0.207,0.118,19
LOTUS SEEDS,"LOTUS SEEDS,RAW",12205,17.28,0,0.0,89,4.13,0.0,0.104,0.312,0.088,1
ALMONDS,"ALMONDS,HONEY RSTD,UNBLANCHED",12206,27.9,0,13.69999981,594,18.17,0.0,32.402,10.472,4.73,130
SEEDS,"SEEDS,FLAXSEED",12220,28.88,0,27.29999924,534,18.29,1.549999952,7.527,28.73,3.663,30
PUMPKIN&SQUASH SD KRNLS,"PUMPKIN&SQUASH SD KRNLS,RSTD,W/SALT",12516,13.43,0,3.900000095,522,32.97,2.299999952,13.1,19.206,7.97,575
SESAME SD KRNLS,"SESAME SD KRNLS,TSTD,W/SALT (DECORT)",12529,26.04,0,16.89999962,567,16.96,0.479999989,18.127,21.039,6.722,588
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,DRY RSTD,W/SALT",12537,24.07,0,9.0,582,19.33,2.730000019,9.505,32.884,5.219,410
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,OIL RSTD,W/SALT",12538,22.89,0,10.60000038,592,20.06,3.109999895,8.063,34.294,7.068,410
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,TSTD,W/SALT",12539,20.59,0,11.5,619,17.21,0.0,10.841,37.507,5.953,613
SUNFLOWER SD BUTTER,"SUNFLOWER SD BUTTER,W/SALT",12540,27.42,0,0.0,579,19.66,0.0,9.111,31.52,5.002,520
ALMONDS,"ALMONDS,DRY RSTD,W/SALT",12563,19.29,0,11.80000019,597,22.09,4.900000095,33.658,12.649,4.047,339
ALMONDS,"ALMONDS,OIL RSTD,W/SALT",12565,17.68,0,10.5,607,21.23,4.550000191,34.793,13.519,4.208,339
CASHEW NUTS,"CASHEW NUTS,DRY RSTD,W/SALT",12585,32.69,0,3.0,574,15.31,5.010000229,27.317,7.836,9.157,640
CASHEW NUTS,"CASHEW NUTS,OIL RSTD,W/SALT",12586,30.16,0,3.299999952,581,16.84,5.010000229,25.923,8.546,8.478,308
CASHEW BUTTER,"CASHEW BUTTER,PLN,W/SALT",12588,27.57,0,2.0,587,17.56,5.010000229,29.122,8.354,9.763,614
MACADAMIA NUTS,"MACADAMIA NUTS,DRY RSTD,W/SALT",12632,12.83,0,8.0,716,7.79,4.139999866,59.275,1.498,11.947,265
MIXED NUTS,"MIXED NUTS,DRY RSTD,W/PNUTS,W/SALT",12635,25.35,0,9.0,594,17.3,4.639999866,31.395,10.768,6.899,669
NUTS,"NUTS,MXD NUTS,W/ PNUTS,OIL RSTD,W/ SALT ADDED",12637,21.41,0,9.0,617,16.76,4.28000021,31.695,13.299,8.725,419
MIXED NUTS,"MIXED NUTS,WO/PNUTS,OIL RSTD,W/SALT",12638,22.27,0,5.5,615,15.52,4.380000114,33.137,11.449,9.087,306
PECANS,"PECANS,DRY RSTD,W/SALT",12643,13.55,0,9.399999619,710,9.5,4.059999943,43.957,20.572,6.283,383
PECANS,"PECANS,OIL RSTD,W/SALT",12644,13.01,0,9.5,715,9.2,3.970000029,40.97,23.584,7.238,393
PISTACHIO NUTS,"PISTACHIO NUTS,DRY RSTD,W/SALT",12652,26.78,0,10.30000019,568,21.35,7.809999943,24.216,13.899,5.555,405
PUMPKIN&SQUASH SEEDS,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT",12663,53.75,0,0.0,446,18.55,0.0,6.032,8.844,3.67,575
ALMOND BUTTER,"ALMOND BUTTER,PLN,W/SALT",12695,21.22,0,3.700000048,633,15.08,4.900000095,38.374,12.402,5.602,450
SESAME BUTTER,"SESAME BUTTER,TAHINI,KRNLS UNSPEC",12698,21.5,0,4.699999809,592,17.4,0.0,20.016,23.232,7.423,35
BEEF,"BEEF,GRASS-FED,STRIP STEAKS,LN,RAW",13000,0.0,55,0.0,117,23.07,0.0,0.995,0.108,1.032,55
BEEF,"BEEF,CARCASS,LN&FAT,CHOIC,RAW",13001,0.0,74,0.0,291,17.32,0.0,10.47,0.92,9.75,59
BEEF,"BEEF,CARCASS,LN&FAT,SEL,RAW",13002,0.0,74,0.0,278,17.48,0.0,9.82,0.86,9.16,59
BEEF,"BEEF,RTL CUTS,FAT,RAW",13019,0.0,99,0.0,674,8.21,0.0,30.94,2.56,29.45,26
BEEF,"BEEF,RTL CUTS,FAT,CKD",13020,0.0,95,0.0,680,10.65,0.0,30.45,2.66,28.5,23
BEEF,"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",13023,0.0,62,0.0,155,20.72,0.0,3.46,0.23,2.59,79
BEEF,"BEEF,GRASS-FED,GROUND,RAW",13047,0.0,62,0.0,192,19.42,0.0,4.8,0.532,5.335,68
BEEF,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,SEL,CKD,BRSD",13055,0.0,71,0.0,280,28.97,0.0,7.481,0.642,6.888,49
BEEF,"BEEF,FLANK,LN&FAT,0""FAT,CHOIC,RAW",13065,0.0,41,0.0,165,21.22,0.0,3.38,0.32,3.443,54
BEEF,"BEEF,FLANK,LN&FAT,0""FAT,CHOIC,CKD,BRLD",13067,0.0,51,0.0,202,27.55,0.0,3.751,0.364,3.84,53
BEEF,"BEEF,FLANK,LN,0"" FAT,CHOIC,RAW",13068,0.0,42,0.0,149,21.72,0.0,2.477,0.245,2.612,57
BEEF,"BEEF,FLANK,LN,0"" FAT,CHOIC,CKD,BRSD",13069,0.0,71,0.0,237,28.02,0.0,5.44,0.39,5.54,72
BEEF,"BEEF,FLANK,LN,0""FAT,CHOIC,CKD,BRLD",13070,0.0,55,0.0,194,27.82,0.0,3.279,0.329,3.452,56
BEEF,"BEEF,RIB,EYE,SML END (RIBS 10-12),LN&FAT,0""FAT,CHOIC,RAW",13095,0.0,68,0.0,274,17.51,0.0,9.58,0.77,9.0,56
BF,"BF,RIB,EYE,SML END (RIB 10-12),LN & FT,0"" FAT,CHOIC,CKD,BRLD",13096,0.0,126,0.0,265,26.58,0.0,6.863,0.622,6.506,53
BEEF,"BEEF,RIB,EYE,SML END (RIBS 10-12),LN,0""FAT,CHOIC,RAW",13097,0.0,59,0.0,161,20.13,0.0,3.56,0.27,3.23,63
BEEF,"BEEF,RIB,EYE,SML END (RIBS 10-12),LN,0""FAT,CHOIC,CKD,BRLD",13098,0.0,91,0.0,205,28.88,0.0,3.595,0.332,3.43,60
BEEF,"BEEF,RIB,SHORTRIBS,LN&FAT,CHOIC,RAW",13147,0.0,76,0.0,388,14.4,0.0,16.39,1.32,15.76,49
BEEF,"BEEF,RIB,SHORTRIBS,LN&FAT,CHOIC,CKD,BRSD",13148,0.0,94,0.0,471,21.57,0.0,18.88,1.53,17.8,50
BEEF,"BEEF,RIB,SHORTRIBS,LN ONLY,CHOIC,RAW",13149,0.0,59,0.0,173,19.05,0.0,4.38,0.38,4.33,65
BEEF,"BEEF,RIB,SHORTRIBS,LN,CHOIC,CKD,BRSD",13150,0.0,93,0.0,295,30.76,0.0,7.98,0.55,7.74,58
BEEF,"BEEF,BRISKET,FLAT HALF,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",13165,0.0,46,0.0,221,32.21,0.0,3.975,0.341,3.638,52
USDA CMDTY,"USDA CMDTY,BF,CND",13166,0.0,77,0.0,246,20.52,0.0,7.89,0.865,8.59,187
BEEF,"BEEF,GROUND,PATTIES,FRZ,CKD,BRLD",13317,0.0,84,0.0,295,23.05,0.0,9.358,0.636,8.805,77
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,RAW",13318,1.05,3010,0.0,143,10.86,0.0,1.89,1.586,2.3,126
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED",13319,0.0,1995,0.0,196,12.57,0.0,3.98,2.31,3.74,158
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,SIMMRD",13320,1.48,3100,0.0,151,11.67,0.0,1.882,1.632,2.394,108
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,HEART,RAW",13321,0.14,124,0.0,112,17.72,0.0,1.137,0.546,1.383,98
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,HEART,CKD,SIMMRD",13322,0.15,212,0.0,165,28.48,0.0,1.011,0.985,1.404,59
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",13323,0.29,411,0.0,103,17.4,0.0,0.586,0.545,0.868,182
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,SIMMRD",13324,0.0,716,0.0,158,27.27,0.0,0.711,0.827,1.066,94
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,LIVER,RAW",13325,3.89,275,0.0,135,20.36,0.0,0.479,0.481,1.233,69
BEEF,"BEEF,VAR MEATS & BY-PRODUCTS,LIVER,CKD,BRSD",13326,5.13,396,0.0,191,29.08,0.0,0.647,0.639,1.696,79
BEEF,"BEEF, VAR MEATS&BY-PRODUCTS, LIVER, CKD, PAN-FRIED",13327,5.16,381,0.0,175,26.52,0.0,0.653,0.602,1.493,77
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",13328,0.0,242,0.0,92,16.2,0.0,0.64,0.34,0.86,198
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",13329,0.0,277,0.0,120,20.4,0.0,0.95,0.51,1.27,101
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED BF,RAW",13330,0.0,209,0.0,276,14.97,0.0,8.44,0.76,11.78,57
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",13331,0.0,205,0.0,235,15.7,0.0,6.44,3.47,6.41,67
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",13332,0.0,262,0.0,271,27.1,0.0,5.93,3.2,5.9,60
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW",13333,0.0,263,0.0,105,18.3,0.0,0.78,0.22,1.0,85
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",13334,0.0,347,0.0,145,25.1,0.0,1.12,0.31,1.39,57
BEEF,"BEEF,VAR MEATS & BY-PRODUCTS,SUET,RAW",13335,0.0,68,0.0,854,1.5,0.0,31.52,3.17,52.3,7
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,THYMUS,RAW",13337,0.0,223,0.0,236,12.18,0.0,7.05,3.8,7.01,96
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,THYMUS,CKD,BRSD",13338,0.0,294,0.0,319,21.85,0.0,8.64,4.66,8.61,116
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",13339,3.68,87,0.0,224,14.9,0.0,7.24,0.9,7.0,69
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,SIMMRD",13340,0.0,132,0.0,284,19.29,0.0,10.102,0.746,8.125,65
BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,TRIPE,RAW",13341,0.0,122,0.0,85,12.07,0.0,1.533,0.18,1.291,97
BEEF,"BEEF,SNDWCH STEAKS,FLAKED,CHOPD,FORMED & THINLY SLICED,RAW",13342,0.0,71,0.0,309,16.5,0.0,11.038,0.488,11.538,68
BEEF,"BEEF,BRISKET,FLAT HALF,LN,0"" FAT,CHOIC,CKD,BRSD",13343,0.0,80,0.0,212,32.62,0.0,3.436,0.282,3.053,52
BEEF,"BEEF,CURED,BRKFST STRIPS,RAW OR UNHTD",13344,0.7,82,0.0,406,12.5,0.0,18.68,2.19,15.95,955
BEEF,"BEEF,CURED,BRKFST STRIPS,CKD",13345,1.4,119,0.0,449,31.3,0.0,16.85,1.58,14.35,2253
BEEF,"BEEF,CURED,CORNED BF,BRISKET,RAW",13346,0.14,54,0.0,198,14.68,0.0,7.18,0.53,4.73,1217
BEEF,"BEEF,CURED,CORNED BF,BRISKET,CKD",13347,0.47,98,0.0,251,18.17,0.0,9.22,0.67,6.34,1134
BEEF,"BEEF,CURED,CORNED BF,CND",13348,0.0,86,0.0,250,27.1,0.0,5.96,0.63,6.18,1006
BEEF,"BEEF,CURED,DRIED",13350,2.76,79,0.0,153,31.1,2.700000048,0.84,0.07,0.95,2790
BEEF,"BEEF,CURED,LUNCHEON MEAT,JELLIED",13353,0.0,34,0.0,111,19.0,0.0,1.45,0.17,1.41,1322
BEEF,"BEEF,CURED,PASTRAMI",13355,0.0,68,0.0,146,21.8,0.100000001,2.118,0.145,2.681,885
BEEF,"BEEF,CURED,SAUSAGE,CKD,SMOKED",13357,2.42,67,0.0,312,14.11,0.0,12.97,1.05,11.44,1131
BEEF,"BEEF,CURED,SMOKED,CHOPD BF",13358,1.86,46,0.0,133,20.19,0.0,1.83,0.23,1.81,1258
BEEF,"BEEF,CURED,THIN-SLICED BF",13360,5.71,41,0.0,176,28.11,0.0,1.68,0.2,1.65,1439
BEEF,"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,ALL GRDS,CKD",13361,0.0,87,0.0,273,27.33,0.0,7.41,0.63,6.85,62
BEEF,"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,CHOIC,CKD",13362,0.0,87,0.0,283,27.21,0.0,7.91,0.67,7.31,62
BEEF,"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,SEL,CKD",13363,0.0,86,0.0,261,27.47,0.0,6.78,0.57,6.27,63
BEEF,"BEEF,COMP OF RTL CUTS,LN,0"" FAT,ALL GRDS,CKD",13364,0.0,86,0.0,211,29.88,0.0,3.9,0.32,3.54,66
BEEF,"BEEF,COMP OF RTL CUTS,LN,0""FAT,CHOIC,CKD",13365,0.0,86,0.0,219,29.88,0.0,4.26,0.35,3.87,66
BEEF,"BEEF,COMP OF RTL CUTS,LN,0""FAT,SEL,CKD",13366,0.0,86,0.0,201,29.89,0.0,3.4,0.28,3.09,66
BEEF,"BEEF,BRISKET,WHL,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",13367,0.0,93,0.0,291,26.79,0.0,8.68,0.67,7.53,65
BEEF,"BEEF,BRISKET,WHL,LN,0""FAT,ALL GRDS,CKD,BRSD",13368,0.0,93,0.0,218,29.75,0.0,4.65,0.3,3.63,70
BEEF,"BEEF,BRISKET,FLAT HALF,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",13369,0.0,40,0.0,213,32.9,0.0,3.444,0.296,3.152,54
BEEF,"BEEF,BRISKET,FLAT HALF,LN,0""FAT,ALL GRDS,CKD,BRSD",13370,0.0,69,0.0,205,33.26,0.0,2.978,0.244,2.647,54
BEEF,"BEEF,BRISKET,POINT HALF,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",13371,0.0,92,0.0,358,23.53,0.0,12.7,0.96,11.24,68
BEEF,"BEEF,BRISKET,POINT HALF,LN,0""FAT,ALL GRDS,CKD,BRSD",13372,0.0,91,0.0,244,28.05,0.0,6.46,0.36,5.18,77
BEEF,"BEEF,CHUCK,ARM POT RST,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",13373,0.0,95,0.0,297,28.94,0.0,8.175,0.708,7.548,47
BEEF,"BEEF,CHUCK,ARM POT RST,LN & FAT,0"" FAT,SEL,CKD,BRSD",13375,0.0,87,0.0,283,29.23,0.0,7.551,0.649,6.911,48
BEEF,"BEEF,CHUCK,ARM POT RST,LN,0""FAT,CHOIC,CKD,BRSD",13377,0.0,76,0.0,212,33.36,0.0,3.267,0.268,2.903,54
BEEF,"BEEF,CHUCK,ARM POT RST,LN,0""FAT,SEL,CKD,BRSD",13378,0.0,57,0.0,195,33.37,0.0,2.469,0.202,2.194,55
BEEF,"BEEF,CHUCK,BLADE RST,LN&FAT,0""FAT,CHOIC,CKD,BRSD",13380,0.0,104,0.0,348,26.98,0.0,11.16,0.92,10.26,65
BEEF,"BEEF,CHUCK,BLADE RST,LN&FAT,0""FAT,SEL,CKD,BRSD",13381,0.0,104,0.0,313,27.59,0.0,9.36,0.77,8.61,66
BEEF,"BEEF,CHUCK,BLADE RST,LN,0""FAT,ALL GRDS,CKD,BRSD",13382,0.0,106,0.0,253,31.06,0.0,5.73,0.44,5.16,71
BEEF,"BEEF,CHUCK,BLADE RST,LN,0""FAT,CHOIC,CKD,BRSD",13383,0.0,106,0.0,265,31.06,0.0,6.34,0.48,5.7,71
BEEF,"BEEF,CHUCK,BLADE RST,LN,0""FAT,SEL,CKD,BRSD",13384,0.0,106,0.0,238,31.06,0.0,5.04,0.38,4.54,71
BEEF,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,0""FAT,CHOIC,CKD,RSTD",13386,0.0,85,0.0,372,22.8,0.0,13.04,1.05,12.29,64
BEEF,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,0""FAT,SEL,CKD,RSTD",13387,0.0,84,0.0,331,23.48,0.0,10.93,0.89,10.3,65
BEEF,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,ALL GRDS,CKD,RSTD",13388,0.0,81,0.0,238,27.53,0.0,5.6,0.38,5.35,73
BEEF,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,CHOIC,CKD,RSTD",13389,0.0,81,0.0,253,27.53,0.0,6.27,0.43,5.99,73
BEEF,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,SEL,CKD,RSTD",13390,0.0,81,0.0,220,27.53,0.0,4.77,0.33,4.55,73
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,ALL GRDS,CKD,BRLD",13391,0.0,111,0.0,249,27.27,0.0,6.034,0.547,5.72,56
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,CHOIC,CKD,BRLD",13392,0.0,83,0.0,312,24.73,0.0,9.78,0.78,9.24,64
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,SEL,CKD,BRLD",13393,0.0,83,0.0,285,24.91,0.0,8.49,0.68,8.01,64
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,ALL GRDS,CKD,BRLD",13394,0.0,76,0.0,193,29.41,0.0,3.005,0.277,2.868,61
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,CHOIC,CKD,BRLD",13395,0.0,80,0.0,225,28.04,0.0,4.94,0.33,4.73,69
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,SEL,CKD,BRLD",13396,0.0,80,0.0,198,28.04,0.0,3.67,0.25,3.51,69
BEEF,"BEEF,RND,BTTM RND,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",13398,0.0,99,0.0,223,33.56,0.0,3.751,0.334,3.184,44
BEEF,"BEEF,RND,BTTM RND,LN&FAT,0""FAT,ALL GRDS,CKD,RSTD",13399,0.0,86,0.0,187,27.42,0.0,3.266,0.291,2.773,36
BEEF,"BEEF,RND,BTTM RND,LN&FAT,0""FAT,CHOIC,CKD,BRSD",13401,0.0,112,0.0,230,32.73,0.0,4.233,0.377,3.593,42
BEEF,"BEEF,RND,BTTM RND,LN&FAT,0""FAT,CHOIC,CKD,RSTD",13402,0.0,105,0.0,199,26.76,0.0,3.966,0.353,3.366,35
BEEF,"BEEF,RND,BTTM RND,LN&FAT,0""FAT,SEL,CKD,BRSD",13404,0.0,86,0.0,217,34.39,0.0,3.269,0.291,2.775,45
BEEF,"BEEF,RND,BTTM RND,LN&FAT,0""FAT,SEL,CKD,RSTD",13405,0.0,68,0.0,175,28.08,0.0,2.567,0.228,2.179,37
BEEF,"BEEF,RND,BTTM RND,LN,0""FAT,ALL GRDS,CKD,BRSD",13407,0.0,104,0.0,214,34.0,0.0,3.231,0.286,2.675,44
BEEF,"BEEF,RND,BTTM RND,LN,0""FAT,ALL GRDS,CKD,RSTD",13408,0.0,88,0.0,177,27.76,0.0,2.73,0.242,2.26,36
BEEF,"BEEF,RND,BTTM RND,LN,0""FAT,CHOIC,CKD,BRSD",13410,0.0,122,0.0,223,33.08,0.0,3.807,0.337,3.152,43
BEEF,"BEEF,RND,BTTM RND,LN,0""FAT,CHOIC,CKD,RSTD",13411,0.0,103,0.0,185,27.23,0.0,3.214,0.285,2.661,36
BEEF,"BEEF,RND,BTTM RND,LN,0""FAT,SEL,CKD,BRSD",13413,0.0,85,0.0,206,34.93,0.0,2.655,0.235,2.198,46
BEEF,"BEEF,RND,BTTM RND RST,LN,0"" FAT,SEL,CKD,RSTD",13414,0.0,72,0.0,169,28.29,0.0,2.247,0.199,1.86,38
BEEF,"BEEF,RND,EYE OF RND,LN&FAT,0""FAT,ALL GRDS,CKD,RSTD",13415,0.0,54,0.0,168,29.13,0.0,2.031,0.181,1.724,38
BEEF,"BEEF,RND,EYE OF RND,LN&FAT,0""FAT,CHOIC,CKD,RSTD",13416,0.0,54,0.0,166,28.58,0.0,2.062,0.183,1.75,37
BEEF,"BEEF,RND,EYE OF RND,LN&FAT,0""FAT,SEL,CKD,RSTD",13417,0.0,53,0.0,169,29.67,0.0,2.0,0.178,1.697,39
BEEF,"BEEF,RND,EYE OF RND,LN,0""FAT,ALL GRDS,CKD,RSTD",13418,0.0,55,0.0,162,29.33,0.0,1.722,0.153,1.426,38
BEEF,"BEEF,RND,EYE OF RND,LN,0""FAT,CHOIC,CKD,RSTD",13419,0.0,58,0.0,162,28.74,0.0,1.814,0.161,1.502,38
BEEF,"BEEF,RND,EYE OF RND,LN,0""FAT,SEL,CKD,RSTD",13420,0.0,52,0.0,163,29.92,0.0,1.63,0.144,1.349,39
